SMILES,134_KAC,134_KAH,140_KAC,140_KAD,148_KAG,154_KAN,156_KAE,168_KAK,178_KAA,182_KAD,192_KAO,200_KAR,204_KAM,210_KAF,212_KAL,216_KAA,216_KAN,220_KAH,222_KAV,22_KAI,22_KAJ,260_KAF,268_KAL,284_KAJ,286_KAM,290_KBA,296_KAW,304_KAQ,310_KAQ,314_KAF,322_KAK,340_KAH,342_KAI,34_KAS,56_KAS,58_KAF,72_KAI,80_KAD,8_KAI,92_KAM,104_KAF
O=C(O)c1ccc(O)c(C=NNC(=S)NC2CCCCC2)c1,-5.7,-9.5,-7.8,-5.3,-7.8,-6.4,-6.6,-5.3,-6.7,-6.0,-7.0,-7.1,-4.9,-6.2,-6.3,-7.2,-6.8,-6.0,-6.7,-7.4,-7.1,-6.9,-5.6,-6.4,-4.5,-7.3,-7.1,-5.6,-6.7,-8.0,-4.9,-5.3,-5.3,-5.4,-7.7,-7.0,-4.9,-5.6,-6.5,-4.6,-7.7
CCc1cc2c(-n3nc(C)cc3C)ncnc2s1,-6.4,-5.8,-4.8,-6.0,-7.1,-4.9,-6.4,-6.2,-6.2,-6.9,-6.9,-5.6,-5.6,-6.4,-6.3,-6.4,-6.7,-6.4,-6.5,-6.3,-5.2,-6.4,-6.2,-5.9,-6.2,-7.3,-6.8,-6.1,-7.4,-5.4,-5.3,-5.5,-6.3,-6.0,-6.7,-5.7,-6.8,-6.2,-7.1,-4.5,-7.2
O=C(c1ccco1)N1CCC(n2nnc3ccccc32)CC1,-6.8,-5.2,-4.8,-6.5,-8.2,-4.5,-6.5,-6.5,-6.7,-7.4,-8.2,-5.2,-3.7,-7.8,-5.3,-7.5,-7.3,-4.3,-6.5,-8.0,-6.9,-6.6,-7.3,-6.7,-6.0,-7.3,-8.1,-7.2,-7.9,-4.6,-6.4,-6.1,-6.0,-4.8,-5.0,-7.4,-6.7,-5.9,-5.8,-5.8,-7.3
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,-6.7,-6.7,-6.1,-6.8,-5.8,-5.7,-5.1,-6.8,-7.1,-7.9,-9.1,-5.4,-4.9,-8.3,-6.7,-7.7,-7.1,-6.3,-4.8,-4.9,-7.0,-4.6,-7.4,-5.6,-7.3,-5.6,-8.1,-7.3,-7.0,-6.1,-6.2,-6.9,-7.4,-5.1,-6.6,-5.1,-7.7,-6.4,-6.6,-6.9,-5.6
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(CCCc2ccccc2NS(C)(=O)=O)n1,-6.5,-8.1,-7.0,-6.9,-7.8,-7.0,-6.7,-6.8,-5.4,-7.9,-8.9,-7.0,-5.8,-8.8,-4.5,-6.0,-5.0,-5.9,-6.7,-7.6,-8.3,-6.4,-7.2,-3.9,-5.9,-7.1,-8.6,-8.3,-7.8,-7.4,-6.5,-6.4,-5.5,-5.5,-7.0,-7.0,-6.4,-5.7,-7.3,-4.7,-7.8
Cc1cc(=O)n2nc(CSc3nnc(N)s3)sc2n1,-6.8,-5.4,-4.5,-6.2,-8.1,-4.7,-6.8,-6.4,-6.8,-6.9,-7.9,-5.3,-5.8,-7.8,-6.8,-5.9,-7.0,-7.2,-6.7,-7.5,-6.4,-6.7,-6.9,-6.1,-5.0,-6.9,-7.4,-6.9,-6.9,-4.8,-5.7,-6.3,-6.7,-7.4,-7.6,-6.9,-5.3,-4.0,-6.9,-6.8,-7.2
CC(C)CC(NC(=O)N1CCCCCC1)C(=O)O,-6.1,-7.8,-7.3,-6.3,-8.7,-6.3,-7.1,-6.2,-6.5,-7.2,-8.0,-6.5,-5.2,-7.3,-6.7,-6.8,-6.6,-6.2,-7.4,-7.4,-5.9,-8.0,-6.6,-5.9,-4.8,-7.7,-8.0,-7.5,-6.7,-7.6,-5.8,-6.2,-5.6,-5.1,-6.2,-7.4,-5.4,-5.8,-6.5,-5.6,-7.8
O=C(CSc1nc2nncc-2c(O)[nH]1)Nc1nccs1,-6.3,-7.2,-6.7,-6.2,-6.9,-6.2,-6.4,-6.5,-6.8,-7.1,-8.7,-7.0,-4.5,-8.0,-6.9,-9.7,-7.7,-4.6,-6.2,-6.6,-5.6,-6.2,-7.3,-6.8,-5.5,-6.6,-8.4,-6.9,-7.0,-6.8,-5.8,-6.3,-6.1,-6.0,-5.3,-6.3,-6.0,-6.0,-5.1,-6.8,-7.2
Cc1ccc(CN2CCCn3nc(C(=O)NCCN(C)C)cc3C2=O)cc1,-5.9,-8.4,-7.5,-6.4,-5.5,-6.8,-5.1,-6.7,-6.5,-7.8,-8.4,-6.4,-4.6,-7.7,-6.6,-6.4,-6.5,-5.2,-5.2,-5.9,-6.0,-5.0,-8.1,-5.5,-4.7,-5.3,-8.2,-6.7,-6.8,-7.7,-6.2,-6.8,-4.8,-7.4,-5.6,-6.4,-5.2,-6.6,-5.9,-5.5,-5.3
CC(=O)c1c(Nc2cccc(F)c2C)[nH]c2c(F)ccc(F)c2c1=O,-6.9,-7.6,-7.0,-7.2,-6.3,-5.1,-5.4,-6.8,-5.2,-6.6,-8.9,-6.9,-5.1,-8.3,-5.2,-7.5,-5.2,-5.5,-5.3,-6.2,-5.6,-5.5,-7.3,-4.8,-6.2,-5.8,-7.9,-7.1,-7.1,-5.7,-6.3,-6.6,-6.1,-7.6,-5.9,-6.0,-7.3,-5.7,-6.0,-6.4,-6.1
Cc1ccc(C(=O)N2CCC3(CCCN(c4ncc(F)cn4)C3)C2)cn1,-5.4,-7.7,-6.7,-4.9,-6.9,-5.6,-6.4,-4.2,-5.8,-5.4,-6.3,-6.1,-4.6,-5.9,-5.9,-9.2,-5.5,-4.8,-5.8,-6.8,-7.4,-6.0,-5.0,-4.8,-5.9,-6.6,-6.0,-5.4,-5.6,-6.4,-4.4,-4.3,-4.9,-7.2,-5.5,-6.1,-6.3,-4.6,-5.6,-7.0,-7.3
c1ncn(-c2ccc(COc3ccc(-n4cncn4)cc3)cc2)n1,-7.0,-9.0,-8.1,-6.5,-6.0,-7.0,-5.1,-6.2,-5.8,-7.1,-8.3,-7.7,-5.3,-8.1,-5.9,-9.3,-6.2,-6.2,-5.3,-5.7,-6.6,-5.1,-7.2,-5.1,-7.4,-5.6,-7.7,-7.1,-7.1,-8.1,-6.0,-6.5,-6.1,-6.7,-6.5,-5.5,-7.7,-5.1,-7.1,-5.8,-6.0
COC(=O)C1(C)CCCC2(C)C3CCC4(OC(C)=O)CC3(CCC12)CC4=O,-6.9,-6.9,-5.8,-7.2,-8.7,-5.7,-6.3,-6.4,-5.7,-7.4,-8.3,-6.3,-5.2,-7.8,-5.3,-8.5,-5.1,-5.2,-7.0,-6.1,-7.9,-7.0,-6.9,-4.4,-5.7,-7.8,-8.1,-6.9,-7.5,-6.5,-5.7,-6.7,-6.5,-7.1,-6.3,-6.0,-7.4,-5.2,-6.8,-6.2,-7.1
CC(C)(C)CN1C(=O)CCCC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,-7.4,-7.3,-6.4,-6.9,-7.7,-6.1,-6.8,-7.4,-6.3,-8.4,-9.5,-6.7,-5.4,-9.3,-6.4,-8.5,-6.7,-6.8,-6.2,-6.3,-6.9,-6.4,-7.8,-6.1,-6.1,-6.4,-10.1,-7.6,-7.5,-6.5,-6.8,-7.5,-7.0,-6.6,-7.1,-6.4,-6.6,-4.4,-6.9,-5.3,-7.1
O=C(OC1C(OCc2ccccc2)C(OCc2ccccc2)C(COCc2ccccc2)OP1(=O)c1ccccc1)C(F)(F)F,-6.3,-6.3,-5.5,-6.0,-8.2,-4.9,-7.0,-5.7,-6.5,-6.7,-7.7,-6.5,-6.0,-7.9,-6.0,-7.8,-6.1,-6.0,-7.1,-7.7,-6.5,-7.6,-6.7,-5.3,-7.2,-7.8,-7.1,-6.7,-6.9,-5.5,-5.5,-5.9,-5.8,-6.6,-7.0,-7.5,-8.9,-5.9,-7.4,-6.3,-7.9
CCOC(=O)c1c(C)n(Cc2ccccc2F)c2ccc(OCCCN3CCCCC3)cc12,-5.3,-7.2,-6.5,-5.0,-7.9,-5.6,-6.6,-5.7,-7.3,-6.0,-5.3,-7.2,-5.1,-5.1,-6.6,-8.1,-7.4,-5.9,-7.1,-7.2,-9.3,-6.6,-4.9,-7.2,-4.9,-7.8,-5.1,-5.3,-6.3,-6.8,-5.2,-4.4,-5.6,-6.2,-6.6,-7.7,-5.6,-5.2,-6.2,-4.3,-7.1
CCON=CCC(=NOCC)c1ccc(OC)cc1,-5.3,-4.7,-4.2,-5.4,-7.1,-4.3,-6.3,-4.9,-6.9,-6.1,-6.9,-4.6,-5.9,-6.2,-6.8,-7.9,-7.1,-8.4,-6.3,-6.8,-6.3,-6.1,-5.4,-5.9,-4.3,-6.8,-6.0,-5.7,-6.4,-4.3,-5.3,-5.1,-5.4,-6.6,-9.1,-6.7,-4.8,-6.5,-8.1,-7.2,-7.1
COc1cc2oc(-c3cccc(OC(=O)N(C)C)c3)cc(=O)c2c(OC)c1OC,-6.1,-8.5,-7.3,-5.6,-9.5,-6.9,-8.6,-5.3,-5.7,-6.4,-7.6,-6.2,-4.3,-7.5,-6.2,-7.7,-7.0,-4.9,-7.9,-9.8,-5.1,-8.3,-6.3,-5.9,-6.0,-9.3,-7.0,-6.3,-6.4,-7.9,-5.5,-5.7,-6.2,-6.6,-6.1,-9.5,-6.4,-6.0,-5.4,-6.8,-9.7
CN=NNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,-5.3,-8.4,-6.9,-5.5,-6.1,-6.6,-5.3,-5.0,-8.4,-6.2,-6.4,-6.7,-4.6,-5.9,-8.5,-7.0,-7.9,-4.9,-5.0,-5.4,-6.5,-5.5,-5.4,-7.2,-6.7,-5.9,-6.2,-5.4,-6.1,-6.9,-4.5,-4.8,-4.5,-5.7,-5.0,-4.8,-7.2,-6.0,-4.9,-7.8,-5.8
N#Cc1cccc(C2=Nc3cc(OCC(=O)O)c(C#Cc4ccccc4)cc3NC(=O)C2)c1,-6.5,-9.4,-7.3,-6.1,-5.8,-6.8,-5.1,-6.9,-5.6,-7.6,-7.4,-6.4,-4.8,-7.6,-4.9,-6.7,-5.4,-6.0,-4.7,-5.1,-7.4,-4.9,-7.4,-5.2,-4.7,-5.4,-8.3,-6.7,-6.8,-8.2,-5.7,-6.7,-5.6,-6.0,-6.7,-5.0,-4.6,-8.0,-6.2,-4.9,-5.6
Cc1cn(Cc2ccc(C#CCCO)cc2)c(=O)[nH]c1=O,-6.4,-5.3,-5.4,-6.1,-7.6,-4.8,-6.6,-5.5,-4.9,-6.4,-6.9,-5.7,-5.5,-7.4,-4.7,-7.2,-5.0,-6.7,-6.3,-6.2,-5.2,-6.9,-5.8,-4.3,-7.0,-7.2,-7.1,-6.5,-7.1,-5.0,-5.5,-5.9,-5.7,-6.5,-7.4,-6.7,-7.6,-4.7,-7.3,-6.0,-6.9
O=P(O)(O)C(Nc1ncc[nH]1)P(=O)(O)O,-7.3,-6.6,-6.4,-6.6,-8.3,-6.2,-7.5,-7.3,-6.8,-8.6,-9.8,-6.9,-3.7,-8.5,-6.0,-7.7,-6.2,-4.5,-7.1,-8.3,-8.0,-7.3,-7.4,-5.8,-6.4,-7.5,-9.0,-7.6,-7.6,-6.2,-6.7,-7.3,-6.1,-5.2,-5.1,-7.8,-6.7,-4.7,-5.3,-5.8,-8.2
Cc1ccc2c(NCCCN(C)C)ccnc2c1[N+](=O)[O-],-5.9,-6.5,-6.0,-6.4,-5.4,-4.7,-4.9,-6.5,-6.8,-7.3,-8.3,-6.5,-5.5,-8.7,-7.1,-7.3,-7.5,-6.8,-4.6,-4.9,-7.0,-4.4,-7.9,-6.2,-7.5,-5.5,-8.9,-6.8,-7.8,-4.8,-5.7,-6.2,-6.6,-5.6,-7.4,-4.9,-8.1,-5.3,-7.9,-6.0,-5.7
O=C1C=CC(=O)C1=CC=Cc1ccc(Cl)cc1,-6.3,-6.8,-5.9,-5.7,-8.5,-5.4,-7.5,-6.3,-5.3,-7.1,-8.0,-4.9,-5.8,-7.6,-4.8,-5.8,-4.9,-6.9,-7.0,-8.2,-7.7,-7.5,-6.3,-4.1,-5.3,-7.6,-8.6,-6.7,-7.2,-5.8,-6.2,-6.3,-5.9,-6.2,-6.9,-7.5,-6.8,-6.7,-7.6,-6.7,-8.7
CC(C)(C)C(=O)OCn1nnnc1-c1cnccn1,-8.7,-7.7,-6.1,-8.3,-7.5,-6.1,-7.2,-8.4,-7.2,-8.2,-10.7,-6.4,-5.9,-10.2,-7.4,-6.9,-7.4,-7.3,-6.5,-7.5,-6.4,-7.1,-9.1,-6.7,-6.3,-6.9,-10.7,-8.0,-8.8,-6.6,-8.0,-8.5,-8.2,-5.6,-7.6,-7.1,-6.9,-4.1,-7.9,-4.6,-7.7
C=C1CC23CC1CCC2C1(C)CCC(OC(C)=O)C(O)(COC(C)=O)C1CC3O,-5.0,-5.7,-5.3,-4.6,-9.1,-4.5,-7.7,-5.2,-7.3,-6.4,-6.5,-6.0,-5.3,-5.7,-6.5,-7.4,-6.9,-5.4,-7.5,-8.2,-6.9,-7.9,-5.4,-6.1,-7.7,-9.1,-6.3,-5.9,-5.9,-4.8,-5.3,-4.6,-5.4,-7.1,-6.5,-8.8,-8.7,-7.0,-7.7,-5.0,-8.7
CC(NS(=O)(=O)Cc1cccc(C(F)(F)F)c1)P(=O)(O)CC(CCC(=O)O)C(=O)O,-4.9,-5.7,-4.9,-4.8,-7.3,-4.8,-6.6,-4.6,-6.8,-5.6,-6.0,-5.8,-5.3,-5.7,-7.3,-7.0,-8.2,-6.5,-6.4,-8.0,-9.0,-6.0,-4.9,-6.8,-6.1,-7.5,-5.5,-5.1,-5.6,-5.2,-4.0,-4.5,-4.4,-5.6,-6.6,-7.0,-6.6,-5.8,-6.4,-6.3,-7.6
CN(C)CCNCC1CCC(c2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnn23)CC1,-5.6,-6.5,-5.6,-5.3,-7.7,-5.9,-6.9,-5.5,-7.6,-6.9,-8.2,-5.8,-6.4,-7.8,-6.7,-8.4,-7.3,-7.7,-6.1,-7.1,-6.7,-6.2,-6.3,-5.3,-6.3,-7.3,-7.8,-6.5,-6.6,-5.5,-5.6,-5.8,-5.9,-6.7,-8.1,-6.5,-6.7,-7.1,-9.0,-7.4,-7.2
CC(NC(=O)Cn1nc(-c2ccccc2)ccc1=O)c1ccccc1,-7.2,-8.8,-8.0,-6.9,-9.1,-7.0,-7.7,-7.0,-6.4,-8.6,-9.6,-7.0,-5.0,-9.2,-6.7,-6.8,-6.5,-5.6,-8.8,-9.3,-7.0,-8.6,-7.5,-6.4,-5.3,-8.9,-8.8,-7.5,-8.0,-7.7,-6.4,-6.7,-6.7,-6.1,-7.0,-8.4,-5.7,-5.7,-6.8,-5.2,-9.2
CCOC(=O)N1CCC(N2CCCC(NC(=O)c3ccc(OC)cc3)C2)CC1,-4.8,-5.9,-5.4,-4.7,-7.2,-5.5,-6.0,-4.5,-8.5,-5.0,-5.6,-5.6,-5.2,-5.9,-7.6,-8.8,-9.0,-6.2,-6.4,-6.8,-5.7,-6.1,-5.0,-7.5,-6.3,-6.6,-6.0,-5.2,-5.3,-5.6,-4.3,-4.5,-4.7,-6.0,-6.9,-6.7,-6.6,-5.7,-7.1,-6.3,-7.4
COc1ccc(C)cc1NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,-7.3,-7.2,-5.7,-6.8,-7.5,-5.9,-6.3,-7.1,-6.4,-7.8,-8.9,-4.6,-5.4,-8.5,-6.3,-7.1,-7.4,-5.6,-6.7,-7.2,-7.1,-6.6,-7.3,-5.9,-4.3,-6.9,-9.0,-7.5,-7.7,-6.3,-6.7,-6.8,-7.1,-6.3,-5.8,-7.1,-4.5,-7.4,-5.6,-7.4,-7.2
CC(O)C1C(=O)N2C(C(=O)O)C(C)(C)S(=O)(=O)C12,-7.2,-8.3,-7.4,-6.9,-6.5,-7.4,-6.1,-6.7,-6.2,-7.3,-8.2,-6.0,-5.1,-7.6,-6.7,-7.9,-6.8,-5.9,-5.7,-5.9,-4.8,-5.6,-6.8,-5.7,-7.0,-5.9,-8.0,-7.4,-7.5,-8.3,-6.2,-6.7,-6.5,-7.0,-6.5,-5.7,-7.6,-5.8,-6.4,-7.8,-6.6
CCOc1nc(NC(C)=O)cc(C)c1C#N,-7.8,-9.1,-7.2,-7.5,-7.4,-7.3,-6.9,-7.1,-5.4,-8.9,-9.8,-7.1,-4.4,-9.2,-5.4,-7.4,-5.9,-4.0,-6.4,-6.5,-8.1,-6.2,-9.5,-4.8,-7.0,-6.9,-9.0,-8.7,-7.7,-8.3,-6.9,-7.2,-6.7,-5.5,-4.7,-7.1,-7.6,-5.7,-4.2,-6.8,-7.2
CCOC(=O)C1C2CCC(CC1c1ccc3c(ccn3C)c1)N2,-7.0,-8.0,-7.6,-6.9,-5.4,-6.4,-4.5,-5.8,-6.2,-7.1,-7.9,-6.8,-5.9,-8.8,-6.3,-7.9,-6.6,-7.2,-4.4,-4.5,-7.9,-4.5,-6.2,-5.9,-7.5,-5.0,-7.0,-6.4,-7.8,-7.3,-5.7,-6.2,-6.7,-5.9,-7.6,-4.4,-8.3,-4.9,-8.0,-6.6,-5.1
COc1ccc(CNC(=O)c2cccc3c(-c4cccnc4)coc23)cc1OC,-6.8,-7.4,-6.1,-6.0,-8.6,-6.3,-6.7,-5.5,-5.4,-7.7,-8.0,-5.4,-5.7,-7.6,-4.4,-6.1,-4.5,-6.4,-7.4,-8.2,-8.4,-8.2,-6.9,-3.6,-4.8,-8.5,-8.0,-7.0,-7.2,-7.1,-6.1,-6.4,-5.9,-4.1,-8.1,-7.7,-5.2,-6.0,-8.3,-6.4,-9.2
C=CCn1c(SCCCCCC)nc(O)cc1=O,-9.1,-7.9,-6.6,-7.4,-9.2,-6.0,-7.5,-7.2,-7.5,-8.8,-10.0,-6.9,-6.2,-10.1,-7.2,-7.6,-7.4,-6.6,-7.5,-7.2,-5.5,-7.4,-8.9,-6.5,-5.9,-7.9,-10.2,-8.7,-9.2,-6.7,-7.6,-8.2,-7.0,-6.5,-8.1,-7.7,-6.2,-3.8,-7.9,-6.5,-8.2
COCC(=O)N1CCC(c2nccnc2OC2CC(Nc3ccc4ccccc4n3)C2)CC1,-7.0,-7.9,-6.7,-6.3,-9.2,-6.3,-7.0,-6.0,-6.6,-7.3,-8.2,-7.8,-4.2,-7.2,-7.3,-6.3,-7.4,-4.8,-7.7,-8.2,-6.5,-8.0,-6.2,-6.5,-4.8,-8.4,-7.5,-6.6,-7.3,-7.0,-5.5,-6.0,-6.6,-5.6,-5.2,-8.4,-6.1,-5.9,-4.9,-6.7,-9.2
Cc1cccc(CNC(=O)NCC2CCN(Cc3ncc[nH]3)C2)c1,-6.6,-8.0,-6.1,-6.7,-5.9,-6.9,-5.3,-6.3,-7.5,-6.9,-8.6,-4.7,-5.2,-8.3,-7.6,-9.0,-8.7,-5.5,-5.1,-5.3,-5.4,-5.0,-6.9,-7.4,-5.7,-5.8,-8.1,-7.8,-7.6,-7.5,-6.0,-7.1,-6.5,-5.1,-6.5,-5.1,-6.6,-6.6,-7.3,-6.5,-5.8
CNC(C)C(=O)NC1CCc2ccccc2N(Cc2ccc3ccccc3c2)C1=O,-5.6,-7.5,-6.4,-5.6,-7.2,-6.1,-6.5,-5.2,-5.9,-6.6,-7.0,-6.7,-4.4,-6.4,-5.2,-6.8,-5.1,-5.5,-6.2,-6.7,-5.9,-6.4,-5.4,-4.1,-6.6,-6.8,-6.4,-5.7,-6.3,-7.1,-4.9,-5.1,-5.4,-6.1,-6.0,-6.7,-7.4,-6.6,-7.2,-5.5,-7.0
Cc1oc(-c2ccccc2F)nc1C[S+](O)CC(=O)NCc1ccc(Cl)cc1,-6.4,-7.1,-6.3,-6.4,-6.5,-6.0,-5.3,-6.5,-6.5,-7.0,-8.0,-6.1,-4.8,-8.0,-6.2,-6.1,-6.6,-5.2,-5.8,-6.5,-7.8,-5.2,-6.8,-5.2,-4.7,-6.6,-7.9,-6.6,-7.0,-6.3,-5.6,-5.9,-6.4,-5.5,-6.4,-6.4,-5.0,-4.4,-6.5,-5.8,-7.5
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccco1)NCCN1C(=O)CSC1=O,-4.8,-7.0,-6.5,-4.2,-7.6,-6.3,-5.6,-4.0,-7.0,-5.1,-5.6,-6.7,-5.2,-5.3,-6.2,-7.4,-6.6,-6.2,-6.2,-6.4,-5.1,-5.8,-4.7,-4.4,-4.8,-7.8,-5.4,-4.7,-5.1,-6.2,-4.0,-4.2,-4.2,-6.1,-7.2,-5.8,-5.6,-5.6,-6.7,-5.8,-6.7
N#Cc1c(-c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)cc(-c2cc(Cl)ccc2O)[nH]c1=O,-7.7,-7.2,-5.6,-7.3,-8.0,-5.3,-6.6,-7.0,-5.7,-8.5,-9.4,-7.1,-4.0,-8.5,-5.5,-6.7,-6.5,-4.1,-7.1,-7.5,-5.5,-6.7,-7.8,-5.7,-5.8,-7.4,-8.7,-8.1,-8.3,-6.0,-6.8,-6.7,-7.0,-5.3,-5.5,-7.6,-6.7,-4.5,-6.1,-5.8,-8.3
CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(C)=O,-7.3,-6.8,-5.9,-7.1,-6.3,-5.5,-5.7,-6.7,-6.4,-8.0,-9.0,-6.5,-4.7,-8.3,-6.7,-7.5,-7.5,-4.7,-5.4,-5.8,-6.0,-5.3,-7.7,-6.2,-7.5,-5.7,-8.9,-7.7,-7.9,-6.0,-6.3,-6.7,-6.6,-6.3,-5.7,-5.8,-8.4,-5.6,-5.0,-6.2,-6.1
OCCCNc1c2c(nc3cc(-c4ccc(Cl)cc4)nn13)CCC2,-8.0,-7.3,-6.2,-7.4,-6.4,-6.4,-5.6,-7.8,-5.6,-9.1,-10.5,-6.1,-5.1,-9.8,-4.9,-6.4,-6.1,-5.5,-5.1,-5.8,-8.2,-5.3,-7.9,-4.2,-4.8,-5.7,-10.1,-8.6,-8.5,-6.8,-7.0,-7.8,-7.0,-5.2,-6.5,-5.4,-5.8,-5.8,-6.1,-5.0,-6.0
O=C(O)c1csc2ccc(Cn3ccnc3)cc12,-5.1,-6.2,-5.0,-5.4,-7.2,-5.2,-5.9,-4.5,-5.3,-5.9,-6.5,-6.3,-6.0,-6.0,-5.4,-8.2,-5.6,-6.7,-6.1,-6.4,-5.9,-6.3,-5.4,-4.6,-6.3,-6.9,-6.1,-5.6,-5.6,-5.8,-4.4,-4.9,-5.3,-6.6,-7.7,-6.3,-6.7,-4.1,-8.0,-5.4,-6.5
CCOC(=O)N1CCN(C(=O)c2cc(-c3ccccc3F)on2)CC1,-6.4,-6.6,-5.8,-6.4,-9.3,-5.5,-7.7,-6.3,-6.0,-6.9,-7.9,-5.9,-4.2,-7.7,-6.0,-7.5,-5.8,-4.9,-8.0,-8.1,-6.7,-7.8,-6.4,-5.0,-8.0,-8.6,-7.7,-6.2,-7.0,-6.1,-5.4,-6.2,-6.0,-5.7,-6.1,-8.4,-9.1,-4.6,-6.1,-5.5,-8.9
COC(C[N+](C)(C)C)c1ccccc1,-6.4,-7.4,-5.9,-6.3,-6.4,-5.9,-5.6,-4.8,-8.3,-6.4,-8.0,-6.2,-5.2,-7.7,-7.9,-8.1,-8.4,-5.5,-5.6,-6.1,-8.8,-5.4,-6.8,-7.0,-7.9,-5.9,-6.6,-5.9,-6.6,-6.3,-5.7,-6.0,-5.8,-4.3,-6.3,-6.0,-8.9,-5.3,-6.3,-6.2,-6.0
CCc1nn2c(C)cc(C)nc2c1Cc1ccc(C=CCC2(O)CN(C(=O)OC(C)(C)C)C2)cc1,-6.0,-6.8,-5.9,-5.8,-8.1,-5.3,-7.2,-5.3,-5.5,-6.5,-7.2,-5.1,-6.4,-7.2,-5.6,-7.3,-5.7,-7.0,-6.2,-6.1,-8.9,-5.8,-6.5,-4.8,-7.3,-7.2,-7.9,-6.3,-5.7,-6.0,-5.8,-6.0,-5.7,-4.1,-8.5,-6.1,-7.9,-7.2,-7.5,-7.6,-7.4
CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(F)cccc12,-6.7,-8.4,-7.5,-6.6,-8.6,-6.3,-7.1,-6.4,-5.6,-7.5,-8.8,-7.4,-6.2,-8.6,-6.0,-4.9,-7.0,-7.2,-7.2,-7.2,-7.9,-8.3,-7.1,-6.1,-7.0,-8.9,-8.5,-7.5,-7.6,-7.8,-6.2,-6.6,-5.7,-7.7,-8.8,-6.9,-7.4,-5.0,-8.5,-5.9,-6.1
COc1ccc(N2CCN(C(=O)C(=O)c3cn(CC(=O)N4CCCCCC4)c4ccccc34)CC2)cc1,-5.6,-6.7,-6.2,-5.5,-9.7,-6.1,-6.9,-4.2,-7.2,-6.0,-6.6,-6.1,-5.9,-6.1,-7.4,-4.8,-8.1,-6.5,-8.4,-9.2,-7.4,-8.3,-5.2,-7.5,-6.2,-8.2,-6.4,-5.5,-5.7,-6.4,-4.3,-5.0,-4.5,-5.7,-7.4,-8.7,-7.7,-5.3,-7.7,-7.2,-8.8
CCNC(Cc1ccccc1)C1CCCO1,-5.1,-8.1,-7.1,-4.7,-8.5,-6.5,-7.3,-5.1,-7.4,-5.9,-7.0,-6.5,-5.8,-6.3,-7.9,-9.7,-8.8,-6.2,-7.1,-7.8,-7.3,-7.6,-5.5,-8.3,-6.4,-7.8,-6.2,-5.7,-5.8,-8.0,-4.6,-4.9,-5.1,-5.5,-7.2,-8.2,-7.3,-6.6,-7.0,-6.5,-8.2
Fc1ccccc1-c1ccc(CNCc2ccco2)o1,-6.2,-7.0,-5.7,-5.8,-8.5,-5.8,-7.7,-5.4,-7.3,-6.5,-7.4,-6.0,-5.5,-7.6,-7.1,-7.0,-7.8,-6.9,-7.3,-7.2,-7.6,-6.8,-6.1,-6.5,-6.5,-7.6,-7.6,-6.3,-6.5,-6.3,-5.4,-5.9,-6.2,-4.6,-7.2,-7.6,-7.2,-7.6,-7.5,-6.4,-7.9
O=C(CCCCCc1ccccc1)c1nc2ccccc2s1,-8.0,-7.4,-6.5,-7.8,-7.8,-5.8,-7.1,-7.6,-6.1,-8.8,-10.1,-6.2,-5.7,-9.5,-6.6,-7.0,-7.4,-6.4,-6.9,-7.9,-7.4,-7.0,-8.2,-6.5,-6.6,-7.5,-10.0,-8.7,-8.5,-6.4,-7.5,-7.9,-7.2,-5.4,-7.0,-7.3,-7.0,-7.1,-7.2,-6.1,-7.6
COC(=O)C(CC1=C(c2ccc(Cl)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC,-6.1,-7.5,-6.6,-5.2,-8.5,-6.6,-7.5,-5.5,-6.9,-6.0,-6.6,-7.3,-5.8,-6.6,-6.0,-5.6,-6.8,-6.2,-6.7,-7.8,-7.1,-7.0,-5.5,-6.1,-5.9,-7.6,-5.9,-5.9,-6.0,-6.5,-5.1,-5.3,-5.6,-6.2,-6.9,-7.8,-6.8,-6.6,-7.0,-6.2,-7.6
Cc1noc(-c2ccccc2)c1NC(=O)Nc1ccc(Cl)cc1,-6.6,-7.3,-6.7,-5.9,-7.6,-5.7,-6.0,-6.2,-6.7,-7.6,-8.1,-7.1,-5.2,-8.0,-7.1,-7.2,-7.9,-6.2,-6.7,-6.9,-7.3,-7.1,-7.0,-6.4,-5.7,-7.5,-8.1,-6.9,-7.3,-7.3,-5.7,-6.0,-5.2,-6.2,-6.5,-6.8,-6.0,-6.1,-6.4,-5.1,-7.6
